6.458958
5.839410
1.784556
4.883058
7.513350
5.021596
6.841958
11.466575
5.175367
7.438933
1.264388
3.986782
22.387271
20.211949
22.205142
1.761723
4.153104
3.121515
5.665913
1.403107
1.705670
3.279464
5.313458
6.510227
