26.909549
35.037172
26.641664
27.752214
27.770444
17.197443
37.372943
23.253899
23.987352
21.252946
24.437090
28.821486
20.014589
31.935530
22.868400
24.448617
22.939866
27.591808
36.426315
36.548414
39.224111
31.153033
22.528628
12.645452
