0.888975,0.257438,0.349529,-0.989569,-1.411647,-0.918300,1.905273,0.153348,1.538037
0.554939,0.781540,0.210731,-0.872363,-1.550479,-0.888091,1.840389,0.373545,1.446868
0.205399,-0.160074,1.364218,-0.874698,-1.323755,-1.707463,2.262261,0.472166,1.828111
