5.681118
6.443802
1.444250
4.486199
5.905945
2.490388
13.808625
14.681183
4.328196
4.579315
2.845543
2.750743
9.140011
14.378380
9.634179
2.527424
3.522431
1.681343
3.451411
1.276258
2.780597
4.149602
5.397094
6.469719
