7.624628
2.224843
2.370666
4.493448
5.833559
6.132087
7.647952
1.864116
5.538094
3.997959
3.240983
4.751774
6.048206
6.771635
3.380515
3.501646
8.409169
10.408887
9.149064
4.683772
2.075637
3.857175
6.485335
7.205967
